Date,Revenue,COGS,is_gross_loss,gross_loss_amount,is_revenue_outlier,is_cogs_outlier,gross_profit,gross_margin
2014-10-12,3964814.61,3263898.52,0,0.0,0,0,700916.0899999999,0.17678407667086352
2014-10-13,5257692.13,4155288.51,0,0.0,0,0,1102403.62,0.20967443371394212
2014-10-14,5353820.23,4242284.88,0,0.0,0,0,1111535.3500000006,0.20761536664446434
2014-10-15,3174858.73,2517101.9,0,0.0,0,0,657756.8300000001,0.20717672373409826
2014-10-16,3035433.21,2343522.12,0,0.0,0,0,691911.0899999999,0.22794475850120907
2014-10-17,3041887.24,2405340.07,0,0.0,0,0,636547.1700000004,0.2092606069119118
2014-10-18,3295901.64,2641429.14,0,0.0,0,0,654472.5,0.19857161149991115
2014-10-19,3906454.96,3097527.04,0,0.0,0,0,808927.9199999999,0.20707468236111443
2014-10-20,4406719.83,3563304.85,0,0.0,0,0,843414.98,0.19139292093366417
2014-10-21,4158469.93,3334418.16,0,0.0,0,0,824051.77,0.19816225291305642
2014-10-22,3185076.38,2622321.88,0,0.0,0,0,562754.5,0.1766847738828794
2014-10-23,3397945.31,2701811.9,0,0.0,0,0,696133.4100000001,0.2048689270987708
2014-10-24,2910624.78,2393219.16,0,0.0,0,0,517405.61999999965,0.17776445234552002
2014-10-25,3710088.5,3052761.25,0,0.0,0,0,657327.25,0.1771729299718861
2014-10-26,3332635.64,2620840.72,0,0.0,0,0,711794.9199999999,0.2135831806683793
2014-10-27,5247620.14,4151809.58,0,0.0,0,0,1095810.5599999996,0.20882048066840442
2014-10-28,6122484.1,4933576.08,0,0.0,0,0,1188908.0199999996,0.19418719601084788
2014-10-29,6191276.35,4949513.22,0,0.0,0,0,1241763.13,0.200566581073384
2014-10-30,6250389.79,4894988.48,0,0.0,0,0,1355401.3099999996,0.2168506854034138
2014-10-31,4687679.79,3734196.88,0,0.0,0,0,953482.9100000001,0.20340188594665085
2014-11-01,4474322.51,3463929.06,0,0.0,0,0,1010393.4499999997,0.22582043376216074
2014-11-02,3503909.61,2759213.27,0,0.0,0,0,744696.3399999999,0.21253297684240202
2014-11-03,2511155.37,1925980.79,0,0.0,0,0,585174.5800000001,0.23303001757314604
2014-11-04,1758772.81,1413005.18,0,0.0,0,0,345767.6300000001,0.19659596056639067
2014-11-05,2080412.08,1649512.63,0,0.0,0,0,430899.4500000002,0.20712216302839395
2014-11-06,2338580.92,1815525.82,0,0.0,0,0,523055.09999999986,0.22366345997554785
2014-11-07,2391118.65,1914802.56,0,0.0,0,0,476316.08999999985,0.19920219768266198
2014-11-08,2603594.99,2058134.47,0,0.0,0,0,545460.5200000003,0.20950283054585236
2014-11-09,3896973.5,2948324.76,0,0.0,0,0,948648.7400000002,0.2434321762773086
2014-11-10,3578790.21,2955883.0,0,0.0,0,0,622907.21,0.17405524589271745
2014-11-11,3265211.84,2544268.23,0,0.0,0,0,720943.6099999999,0.22079535580760357
2014-11-12,2687977.35,2131053.41,0,0.0,0,0,556923.94,0.20719071163304256
2014-11-13,3661668.42,2973473.14,0,0.0,0,0,688195.2799999998,0.18794582170277443
2014-11-14,4104922.66,3206387.48,0,0.0,0,0,898535.1800000002,0.21889210940700163
2014-11-15,3332537.35,2666922.09,0,0.0,0,0,665615.2600000002,0.19973227306814736
2014-11-16,3926705.12,3165100.53,0,0.0,0,0,761604.5900000003,0.1939551269385872
2014-11-17,3901928.25,3135379.39,0,0.0,0,0,766548.8599999999,0.19645385842243507
2014-11-18,2299920.21,1777742.22,0,0.0,0,0,522177.99,0.22704178507131775
2014-11-19,2365334.24,2037392.28,0,0.0,0,0,327941.9600000002,0.13864508214280963
2014-11-20,2712056.74,2364468.06,0,0.0,0,0,347588.68000000017,0.1281642359739126
2014-11-21,2642726.69,2469983.77,0,0.0,0,0,172742.91999999993,0.06536541241803553
2014-11-22,2355839.63,2373102.5,1,17262.87000000011,0,0,-17262.87000000011,-0.007327693184276772
2014-11-23,2702782.41,2732923.6,1,30141.189999999944,0,0,-30141.189999999944,-0.011151911411174213
2014-11-24,2994851.12,2989623.83,0,0.0,0,0,5227.290000000037,0.0017454256624282669
2014-11-25,1951300.95,1961306.08,1,10005.130000000121,0,0,-10005.130000000121,-0.0051274151227160124
2014-11-26,3005133.94,3070985.43,1,65851.49000000022,0,0,-65851.49000000022,-0.02191299666330354
2014-11-27,4582936.62,4552287.3,0,0.0,0,0,30649.320000000298,0.006687703222044624
2014-11-28,3803816.23,3776489.22,0,0.0,0,0,27327.009999999776,0.0071841036337341084
2014-11-29,3693923.36,3714680.69,1,20757.330000000075,0,0,-20757.330000000075,-0.005619317992563894
2014-11-30,4164373.0,4139199.1,0,0.0,0,0,25173.899999999907,0.006045063686658209
2014-12-01,3293606.72,3371041.49,1,77434.77000000002,0,0,-77434.77000000002,-0.023510630315935234
2014-12-02,1913468.28,1934027.84,1,20559.560000000056,0,0,-20559.560000000056,-0.010744656817619184
2014-12-03,1725054.96,1639460.56,0,0.0,0,0,85594.3999999999,0.04961836114485298
2014-12-04,1490172.71,1377244.92,0,0.0,0,0,112927.79000000004,0.07578167902430587
2014-12-05,1855814.16,1814623.65,0,0.0,0,0,41190.51000000001,0.022195385124122564
2014-12-06,2498471.96,2457252.11,0,0.0,0,0,41219.85000000009,0.016498023856149298
2014-12-07,2209128.82,2214964.0,1,5835.180000000168,0,0,-5835.180000000168,-0.00264139417637047
2014-12-08,3029845.63,2938276.72,0,0.0,0,0,91568.90999999968,0.030222302117748383
2014-12-09,3265900.4,3069037.78,0,0.0,0,0,196862.6200000001,0.0602782068920412
2014-12-10,2659858.85,2559688.79,0,0.0,0,0,100170.06000000006,0.037659915675600626
2014-12-11,2499031.03,2479880.93,0,0.0,0,0,19150.099999999627,0.0076630100907549075
2014-12-12,2451281.84,2348048.7,0,0.0,0,0,103233.13999999966,0.04211394149601323
2014-12-13,2618181.33,2655502.75,1,37321.419999999925,0,0,-37321.419999999925,-0.014254711685687533
2014-12-14,2868448.18,2822169.24,0,0.0,0,0,46278.939999999944,0.01613378980407446
2014-12-15,3675108.42,3622573.69,0,0.0,0,0,52534.72999999998,0.01429474290176179
2014-12-16,3587166.39,3452397.12,0,0.0,0,0,134769.27000000002,0.03756984074552505
2014-12-17,2950563.8,2911687.56,0,0.0,0,0,38876.23999999976,0.013175868286596535
2014-12-18,2684991.91,2614938.98,0,0.0,0,0,70052.93000000017,0.026090555334299
2014-12-19,3424258.6,3465424.79,1,41166.189999999944,0,0,-41166.189999999944,-0.012021927899954736
2014-12-20,3898670.99,3764085.99,0,0.0,0,0,134585.0,0.03452073805284092
2014-12-21,4372128.59,4286124.01,0,0.0,0,0,86004.58000000007,0.019671100295794382
2014-12-22,3430574.36,3435107.36,1,4533.0,0,0,-4533.0,-0.0013213530809458975
2014-12-23,2791569.02,2665014.26,0,0.0,0,0,126554.76000000024,0.04533463406897969
2014-12-24,2610156.84,2591612.44,0,0.0,0,0,18544.399999999907,0.0071047071638805845
2014-12-25,2573745.23,2584515.85,1,10770.620000000112,0,0,-10770.620000000112,-0.004184804258967043
2014-12-26,2922497.3,2877653.62,0,0.0,0,0,44843.6799999997,0.015344301601236622
2014-12-27,3575283.76,3538078.72,0,0.0,0,0,37205.03999999957,0.01040617822178108
2014-12-28,8484445.21,8405135.96,0,0.0,0,1,79309.25,0.009347605887833883
2014-12-29,7063840.79,6908131.26,0,0.0,0,0,155709.53000000026,0.0220431822614734
2014-12-30,5708142.92,5488862.89,0,0.0,0,0,219280.03000000026,0.03841530127630376
2014-12-31,5625288.94,5528179.38,0,0.0,0,0,97109.56000000052,0.017263035025539598
2015-01-01,4576460.18,4315048.16,0,0.0,0,0,261412.01999999955,0.057121008316082314
2015-01-02,1625420.31,1281805.11,0,0.0,0,0,343615.19999999995,0.21140082838019905
2015-01-03,1176312.94,876576.96,0,0.0,0,0,299735.98,0.25480972775832933
2015-01-04,2651400.23,2169221.09,0,0.0,0,0,482179.14000000013,0.18185830058557403
2015-01-05,2457539.39,1930809.0,0,0.0,0,0,526730.3900000001,0.21433243029321297
2015-01-06,1621284.62,1301383.65,0,0.0,0,0,319900.9700000002,0.1973132700167107
2015-01-07,1981408.07,1560596.56,0,0.0,0,0,420811.51,0.2123800323474003
2015-01-08,1318438.15,1057739.56,0,0.0,0,0,260698.58999999985,0.19773289327224025
2015-01-09,2144901.8,1679915.91,0,0.0,0,0,464985.8899999999,0.2167865633755354
2015-01-10,1830727.22,1385986.39,0,0.0,0,0,444740.8300000001,0.2429312380027867
2015-01-11,3254430.17,2604455.39,0,0.0,0,0,649974.7799999998,0.19971999583570718
2015-01-12,2427966.79,1902989.93,0,0.0,0,0,524976.8600000001,0.2162207745848122
2015-01-13,2138729.21,1742327.89,0,0.0,0,0,396401.32000000007,0.1853443241652832
2015-01-14,2835456.9,2191456.13,0,0.0,0,0,644000.77,0.22712416118897805
2015-01-15,2047933.05,1631831.77,0,0.0,0,0,416101.28,0.20318109520230654
2015-01-16,2569213.44,2030636.7,0,0.0,0,0,538576.74,0.2096270911614101
2015-01-17,2588700.22,2035239.72,0,0.0,0,0,553460.5000000002,0.2137986066227476
2015-01-18,3021302.7,2433685.6,0,0.0,0,0,587617.1000000001,0.19449130337056267
2015-01-19,2851705.68,2258471.9,0,0.0,0,0,593233.7800000003,0.20802770221364508
2015-01-20,2455411.13,1957537.38,0,0.0,0,0,497873.75,0.20276594168570053
2015-01-21,2603856.87,2019373.54,0,0.0,0,0,584483.3300000001,0.2244683019001732
2015-01-22,2683523.21,2190572.01,0,0.0,0,0,492951.2000000002,0.18369552317007914
2015-01-23,2703262.73,2149537.87,0,0.0,0,0,553724.8599999999,0.2048357541628963
2015-01-24,4004609.82,3181968.24,0,0.0,0,0,822641.5799999996,0.20542365348342467
2015-01-25,4665645.74,3747345.78,0,0.0,0,0,918299.9600000004,0.19682162152328359
2015-01-26,4084367.08,3209020.3,0,0.0,0,0,875346.7800000003,0.214316383139588
2015-01-27,3116141.82,2455632.77,0,0.0,0,0,660509.0499999998,0.21196373212564498
2015-01-28,4612174.41,3603868.33,0,0.0,0,0,1008306.0800000001,0.21861837614245816
2015-01-29,5300109.93,4295752.25,0,0.0,0,0,1004357.6799999997,0.18949751859203415
2015-01-30,4336302.07,3457573.62,0,0.0,0,0,878728.4500000002,0.2026446580092609
2015-01-31,4195901.17,3269383.7,0,0.0,0,0,926517.4699999997,0.22081489350236524
2015-02-01,4977201.37,4063980.38,0,0.0,0,0,913220.9900000002,0.1834808202666713
2015-02-02,2901454.29,2325361.53,0,0.0,0,0,576092.7600000002,0.19855310558761213
2015-02-03,1779457.49,1427675.21,0,0.0,0,0,351782.28,0.19769074674551512
2015-02-04,2496729.14,2129083.48,0,0.0,0,0,367645.66000000015,0.14725091885618002
2015-02-05,2500351.24,2064567.04,0,0.0,0,0,435784.2000000002,0.17428919306553112
2015-02-06,3457294.9,2699578.13,0,0.0,0,0,757716.77,0.2191646335983662
2015-02-07,3570886.94,2952636.69,0,0.0,0,0,618250.25,0.17313632730136227
2015-02-08,4197082.23,3455113.24,0,0.0,0,0,741968.9900000002,0.17678209511754078
2015-02-09,4490187.64,3675813.84,0,0.0,0,0,814373.7999999998,0.18136743167374625
2015-02-10,2813867.9,2247526.75,0,0.0,0,0,566341.1499999999,0.20126785269486172
2015-02-11,3311241.3,2623112.64,0,0.0,0,0,688128.6599999997,0.2078159208753526
2015-02-12,3468141.29,2797170.91,0,0.0,0,0,670970.3799999999,0.19346685267254493
2015-02-13,4164849.99,3458801.88,0,0.0,0,0,706048.1100000003,0.1695254599073808
2015-02-14,4312422.12,3541992.72,0,0.0,0,0,770429.3999999999,0.17865352197942994
2015-02-15,4757224.49,3925128.98,0,0.0,0,0,832095.5100000002,0.17491197057215188
2015-02-16,4817928.66,3988291.36,0,0.0,0,0,829637.3000000003,0.17219792125357047
2015-02-17,4293160.67,3537248.79,0,0.0,0,0,755911.8799999999,0.1760735127576765
2015-02-18,3209407.04,2685036.44,0,0.0,0,0,524370.6000000001,0.16338550812177444
2015-02-19,3793775.02,3109300.19,0,0.0,0,0,684474.8300000001,0.18042051159902467
2015-02-20,4760336.65,3942085.3,0,0.0,0,0,818251.3500000006,0.17188938727684322
2015-02-21,4368539.08,3544819.23,0,0.0,0,0,823719.8500000001,0.188557280801526
2015-02-22,5784606.22,4804964.15,0,0.0,0,0,979642.0699999994,0.16935328572806455
2015-02-23,7360399.98,5966271.62,0,0.0,0,0,1394128.3600000003,0.18940932066031557
2015-02-24,5473140.47,4450268.77,0,0.0,0,0,1022871.7000000002,0.18688935641368623
2015-02-25,8502202.85,7083827.01,0,0.0,0,0,1418375.8399999999,0.1668245118381291
2015-02-26,6528340.52,5386905.64,0,0.0,0,0,1141434.88,0.17484303652714486
2015-02-27,4695415.58,3896449.69,0,0.0,0,0,798965.8900000001,0.17015871681373093
2015-02-28,3896812.17,3287398.94,0,0.0,0,0,609413.23,0.15638763261201782
2015-03-01,4612623.19,3760240.57,0,0.0,0,0,852382.6200000006,0.18479346456218992
2015-03-02,1204115.66,996728.16,0,0.0,0,0,207387.49999999988,0.17223220898896033
2015-03-03,2971078.12,2450231.82,0,0.0,0,0,520846.3000000003,0.1753054880966914
2015-03-04,3275231.73,2540097.74,0,0.0,0,0,735133.9899999998,0.22445251225017893
2015-03-05,3623778.02,2818823.69,0,0.0,0,0,804954.3300000001,0.2221312468802932
2015-03-06,4126698.63,3333077.32,0,0.0,0,0,793621.31,0.19231385210215848
2015-03-07,3652751.16,2946148.77,0,0.0,0,0,706602.3900000001,0.19344388901651874
2015-03-08,3679065.16,2903799.07,0,0.0,0,0,775266.0900000003,0.2107236638342117
2015-03-09,4520902.2,3610296.4,0,0.0,0,0,910605.8000000003,0.20142125613776832
2015-03-10,5042080.93,3980962.03,0,0.0,0,0,1061118.9,0.21045257200978723
2015-03-11,6098020.8,4928286.75,0,0.0,0,0,1169734.0499999998,0.1918219186789261
2015-03-12,4869770.72,3760439.95,0,0.0,0,0,1109330.7699999996,0.22779938395128377
2015-03-13,3474969.89,2712283.16,0,0.0,0,0,762686.73,0.21948009742323263
2015-03-14,4711284.42,3671123.8,0,0.0,0,0,1040160.6200000001,0.2207806889315335
2015-03-15,5040735.75,4008157.53,0,0.0,0,0,1032578.2200000002,0.204846726988218
2015-03-16,5602879.7,4422966.9,0,0.0,0,0,1179912.7999999998,0.2105904219217842
2015-03-17,5692241.74,4623906.32,0,0.0,0,0,1068335.42,0.18768272128934566
2015-03-18,6793794.72,5583548.33,0,0.0,0,0,1210246.3899999997,0.17813997035223927
2015-03-19,6012381.06,5053767.27,0,0.0,0,0,958613.79,0.15943995905010055
2015-03-20,4887915.96,4122124.89,0,0.0,0,0,765791.0699999998,0.15667026116381916
2015-03-21,4566270.71,4002288.11,0,0.0,0,0,563982.6000000001,0.12351054850184301
2015-03-22,5271032.0,4721422.49,0,0.0,0,0,549609.5099999998,0.10426981092127685
2015-03-23,5172623.98,4663072.48,0,0.0,0,0,509551.5,0.09850928696348037
2015-03-24,6187718.83,5662250.07,0,0.0,0,0,525468.7599999998,0.08492124067634789
2015-03-25,6763449.95,6062883.43,0,0.0,0,0,700566.5200000005,0.10358123815198787
2015-03-26,6983791.47,6190732.25,0,0.0,0,0,793059.2199999997,0.11355711627512266
2015-03-27,5007891.27,4516109.24,0,0.0,0,0,491782.02999999933,0.09820141921731447
2015-03-28,5941997.22,5296480.62,0,0.0,0,0,645516.5999999996,0.10863630124687262
2015-03-29,6087900.7,5431213.47,0,0.0,0,0,656687.2300000004,0.10786759876027552
2015-03-30,14251354.04,12890205.46,0,0.0,1,1,1361148.5799999982,0.09551012319107317
2015-03-31,14813965.34,13306811.36,0,0.0,1,1,1507153.9800000004,0.10173872730284114
2015-04-01,13697879.88,12323133.99,0,0.0,1,1,1374745.8900000006,0.1003619466693703
2015-04-02,11638587.41,10494545.99,0,0.0,1,1,1144041.42,0.09829727437687388
2015-04-03,10239965.04,9205352.56,0,0.0,1,1,1034612.4799999986,0.10103671994567656
2015-04-04,4214414.51,3835706.41,0,0.0,0,0,378708.0999999996,0.08986019270325635
2015-04-05,4549233.48,4060392.25,0,0.0,0,0,488841.23000000045,0.1074557355979013
2015-04-06,5947351.85,5501604.96,0,0.0,0,0,445746.88999999966,0.07494880095247765
2015-04-07,6969771.13,6115686.29,0,0.0,0,0,854084.8399999999,0.1225413035908397
2015-04-08,6923568.08,6092200.11,0,0.0,0,0,831367.9699999997,0.12007796563762535
2015-04-09,5334934.77,4630574.68,0,0.0,0,0,704360.0899999999,0.13202787294810728
2015-04-10,5286341.9,4755107.84,0,0.0,0,0,531234.0600000005,0.10049180890097185
2015-04-11,7223512.23,6692976.84,0,0.0,0,0,530535.3900000006,0.07344562770955543
2015-04-12,6941143.47,6173613.48,0,0.0,0,0,767529.9899999993,0.11057688020962335
2015-04-13,8008850.6,7198672.06,0,0.0,0,0,810178.54,0.10116040121912126
2015-04-14,9764966.49,8525033.47,0,0.0,1,1,1239933.0199999996,0.12697770353536558
2015-04-15,8464241.45,7283839.1,0,0.0,0,0,1180402.3499999996,0.13945754701976273
2015-04-16,6025485.77,5033699.98,0,0.0,0,0,991785.7899999991,0.164598478505742
2015-04-17,6481493.13,5294636.04,0,0.0,0,0,1186857.0899999999,0.18311476479185898
2015-04-18,7432727.07,5745887.3,0,0.0,0,0,1686839.7700000005,0.22694762690916356
2015-04-19,6854069.17,5371424.19,0,0.0,0,0,1482644.9799999995,0.216316022384116
2015-04-20,8942873.22,6952833.82,0,0.0,0,0,1990039.4000000004,0.22252796735946573
2015-04-21,11246554.8,8986101.87,0,0.0,1,1,2260452.9300000016,0.20099070072552364
2015-04-22,9099886.14,7216624.95,0,0.0,0,0,1883261.1900000004,0.20695436855213226
2015-04-23,7548994.85,5939101.06,0,0.0,0,0,1609893.79,0.21325935730370782
2015-04-24,6578500.68,5143109.11,0,0.0,0,0,1435391.5699999994,0.21819433330209817
2015-04-25,9981817.81,7741342.2,0,0.0,1,0,2240475.6100000003,0.22445567056487883
2015-04-26,8486257.42,6790371.72,0,0.0,0,0,1695885.7000000002,0.19983905932469348
2015-04-27,11233528.64,8990933.6,0,0.0,1,1,2242595.040000001,0.19963406974498094
2015-04-28,14371525.01,11368208.46,0,0.0,1,1,3003316.549999999,0.2089768864410861
2015-04-29,15294818.22,12456433.34,0,0.0,1,1,2838384.880000001,0.18557820296866534
2015-04-30,14911130.64,11744026.43,0,0.0,1,1,3167104.210000001,0.21239866288234738
2015-05-01,11462217.29,9026019.09,0,0.0,1,1,2436198.1999999993,0.21254161724236512
2015-05-02,8951414.69,7003240.14,0,0.0,0,0,1948174.5499999998,0.21763873281129376
2015-05-03,7902349.85,6325430.88,0,0.0,0,0,1576918.9699999997,0.19955063999096417
2015-05-04,4063632.19,3220456.05,0,0.0,0,0,843176.1400000001,0.20749322295333036
2015-05-05,4993358.48,3895803.59,0,0.0,0,0,1097554.8900000006,0.21980294312856954
2015-05-06,5912157.02,4721080.32,0,0.0,0,0,1191076.6999999993,0.20146229133812812
2015-05-07,6417545.13,5062352.65,0,0.0,0,0,1355192.4799999995,0.21116991817710826
2015-05-08,4654167.53,3561342.38,0,0.0,0,0,1092825.1500000004,0.23480571830640576
2015-05-09,4178643.57,3269969.19,0,0.0,0,0,908674.3799999999,0.21745678107692729
2015-05-10,5135747.06,3949880.44,0,0.0,0,0,1185866.6199999996,0.23090440517138702
2015-05-11,6740124.2,5364204.35,0,0.0,0,0,1375919.8500000006,0.2041386492551577
2015-05-12,6877097.83,5464941.46,0,0.0,0,0,1412156.37,0.2053419051041768
2015-05-13,8472230.27,6752088.25,0,0.0,0,0,1720142.0199999996,0.2030329635976714
2015-05-14,8373161.73,6566657.69,0,0.0,0,0,1806504.04,0.21574933080863828
2015-05-15,6454103.0,5103049.75,0,0.0,0,0,1351053.25,0.20933245874755949
2015-05-16,6409003.84,5140481.43,0,0.0,0,0,1268522.4100000001,0.19792817131468596
2015-05-17,6593507.34,5168476.45,0,0.0,0,0,1425030.8899999997,0.2161263825938199
2015-05-18,7049312.68,5707463.8,0,0.0,0,0,1341848.88,0.19035173227696858
2015-05-19,8167385.27,6584434.28,0,0.0,0,0,1582950.9899999993,0.1938136793686481
2015-05-20,10886447.11,8610088.68,0,0.0,1,1,2276358.4299999997,0.20910021488176778
2015-05-21,9585349.34,7629673.54,0,0.0,0,0,1955675.7999999998,0.2040275978089704
2015-05-22,6849849.55,5526949.11,0,0.0,0,0,1322900.4399999995,0.19312839360099515
2015-05-23,5769728.11,4699867.99,0,0.0,0,0,1069860.12,0.18542643597810712
2015-05-24,7759286.87,6115304.75,0,0.0,0,0,1643982.12,0.21187283671083038
2015-05-25,6648911.62,5479719.27,0,0.0,0,0,1169192.3500000006,0.17584717872968217
2015-05-26,7250067.07,5753775.74,0,0.0,0,0,1496291.33,0.20638310177729155
2015-05-27,11264269.11,8911794.91,0,0.0,1,1,2352474.1999999993,0.20884392738021149
2015-05-28,10886440.76,8702126.28,0,0.0,1,1,2184314.4800000004,0.20064542012903036
2015-05-29,7443400.33,6010039.49,0,0.0,0,0,1433360.8399999999,0.19256801682733082
2015-05-30,14386454.27,11671007.33,0,0.0,1,1,2715446.9399999995,0.18875025694569558
2015-05-31,12847323.1,10142347.13,0,0.0,1,1,2704975.969999999,0.21054782766380328
2015-06-01,12707400.56,9938849.85,0,0.0,1,1,2768550.710000001,0.21786916190513167
2015-06-02,10370270.22,8221123.6,0,0.0,1,0,2149146.620000001,0.20724113975884428
2015-06-03,12915899.82,10182209.97,0,0.0,1,1,2733689.8499999996,0.2116530700994551
2015-06-04,4389371.3,3612066.24,0,0.0,0,0,777305.0599999996,0.17708801713812627
2015-06-05,4689415.18,3666593.72,0,0.0,0,0,1022821.4599999995,0.218112796743239
2015-06-06,4504545.31,3683127.75,0,0.0,0,0,821417.5599999996,0.182353046416576
2015-06-07,4737477.49,3636812.14,0,0.0,0,0,1100665.35,0.2323315207984239
2015-06-08,5997977.12,4767036.54,0,0.0,0,0,1230940.58,0.20522595457983342
2015-06-09,7149148.38,5741574.05,0,0.0,0,0,1407574.33,0.19688699341277346
2015-06-10,7033422.25,5437275.2,0,0.0,0,0,1596147.0499999998,0.22693746987819477
2015-06-11,5174085.58,4188520.67,0,0.0,0,0,985564.9100000001,0.1904809835016297
2015-06-12,6351066.12,4900508.38,0,0.0,0,0,1450557.7400000002,0.2283959437033857
2015-06-13,5087923.97,3913528.15,0,0.0,0,0,1174395.8199999998,0.2308202376695499
2015-06-14,7257781.25,5645520.63,0,0.0,0,0,1612260.62,0.22214235514469385
2015-06-15,7185781.7,5677039.63,0,0.0,0,0,1508742.0700000003,0.2099621353651754
2015-06-16,7904688.49,6283325.81,0,0.0,0,0,1621362.6800000006,0.20511405124327683
2015-06-17,8476249.0,6775868.17,0,0.0,0,0,1700380.83,0.20060534205637423
2015-06-18,6561476.72,5174441.56,0,0.0,0,0,1387035.1600000001,0.21139070047634037
2015-06-19,5300940.37,4147889.8,0,0.0,0,0,1153050.5700000003,0.21751811745054592
2015-06-20,5709630.01,4391167.7,0,0.0,0,0,1318462.3099999996,0.23091904513791772
2015-06-21,5755437.59,4546815.45,0,0.0,0,0,1208622.1399999997,0.2099965677848658
2015-06-22,8091120.75,6486078.97,0,0.0,0,0,1605041.7800000003,0.19837076093568376
2015-06-23,8014615.36,6549729.21,0,0.0,0,0,1464886.1500000004,0.1827768500670755
2015-06-24,8106694.48,6848465.28,0,0.0,0,0,1258229.2000000002,0.15520866157028285
2015-06-25,6395417.81,5471074.95,0,0.0,0,0,924342.8599999994,0.14453205208183256
2015-06-26,5791488.27,5164656.66,0,0.0,0,0,626831.6099999994,0.10823325210671617
2015-06-27,5907901.77,5761761.16,0,0.0,0,0,146140.6099999994,0.024736465785889228
2015-06-28,7048110.81,6755443.51,0,0.0,0,0,292667.2999999998,0.04152421945250316
2015-06-29,10266326.47,10003747.48,0,0.0,1,1,262578.9900000002,0.025576723160645815
2015-06-30,10954727.42,10628217.87,0,0.0,1,1,326509.55000000075,0.029805355941937325
2015-07-01,9503954.04,9190648.76,0,0.0,0,1,313305.27999999933,0.032965782313484265
2015-07-02,8552727.69,8154787.16,0,0.0,0,0,397940.52999999933,0.04652790833797719
2015-07-03,6047919.06,5867150.51,0,0.0,0,0,180768.5499999998,0.0298893798357149
2015-07-04,1184319.43,1068025.58,0,0.0,0,0,116293.84999999986,0.09819466526864283
2015-07-05,2966146.59,2810871.75,0,0.0,0,0,155274.83999999985,0.05234901084238047
2015-07-06,2490899.57,2437063.72,0,0.0,0,0,53835.84999999963,0.02161301509237469
2015-07-07,4185006.32,3947428.34,0,0.0,0,0,237577.97999999998,0.056768846169866716
2015-07-08,4333446.86,4256271.94,0,0.0,0,0,77174.91999999993,0.017809130351260364
2015-07-09,6011409.46,5756814.71,0,0.0,0,0,254594.75,0.04235192290494882
2015-07-10,3936544.23,3750891.91,0,0.0,0,0,185652.31999999983,0.047161243251164955
2015-07-11,3965266.87,3859812.43,0,0.0,0,0,105454.43999999994,0.026594537885416006
2015-07-12,4444033.83,4308843.11,0,0.0,0,0,135190.71999999974,0.03042072251731705
2015-07-13,4008119.02,3879117.89,0,0.0,0,0,129001.12999999989,0.0321849549268125
2015-07-14,4541662.42,4427340.58,0,0.0,0,0,114321.83999999985,0.025171804821195815
2015-07-15,6195528.74,5945270.24,0,0.0,0,0,250258.5,0.04039340474433825
2015-07-16,5351713.45,5204783.4,0,0.0,0,0,146930.0499999998,0.02745476778096178
2015-07-17,3953465.4,3879500.64,0,0.0,0,0,73964.75999999978,0.018708842121142575
2015-07-18,4352743.94,4230281.82,0,0.0,0,0,122462.12000000011,0.02813446453273337
2015-07-19,4734057.3,4244345.55,0,0.0,0,0,489711.75,0.10344440697834392
2015-07-20,4593431.52,3967198.09,0,0.0,0,0,626233.4299999997,0.1363323753218813
2015-07-21,6205610.6,5212906.4,0,0.0,0,0,992704.1999999993,0.1599688191843683
2015-07-22,7003315.42,5699625.87,0,0.0,0,0,1303689.5499999998,0.18615319628142635
2015-07-23,6241579.84,5041557.0,0,0.0,0,0,1200022.8399999999,0.19226267559849075
2015-07-24,4815209.73,3864863.25,0,0.0,0,0,950346.4800000004,0.1973634656200116
2015-07-25,4869837.46,3980424.09,0,0.0,0,0,889413.3700000001,0.1826371777919668
2015-07-26,5323996.74,4436550.96,0,0.0,0,0,887445.7800000003,0.16668788944450033
2015-07-27,5603376.79,4431670.86,0,0.0,0,0,1171705.9299999997,0.2091071105714452
2015-07-28,6826651.55,5538901.92,0,0.0,0,0,1287749.63,0.18863561741334225
2015-07-29,9470985.24,7602775.68,0,0.0,0,0,1868209.5600000005,0.19725609455178503
2015-07-30,10296776.67,9762134.91,0,0.0,1,1,534641.7599999998,0.051923216083504684
2015-07-31,8227312.7,8001039.19,0,0.0,0,0,226273.50999999978,0.027502723945329047
2015-08-01,7969399.16,8307674.69,1,338275.53000000026,0,0,-338275.53000000026,-0.042446804735026
2015-08-02,5808782.79,6999844.19,1,1191061.4000000004,0,0,-1191061.4000000004,-0.20504491957427803
2015-08-03,4720575.96,6451104.36,1,1730528.4000000004,0,0,-1730528.4000000004,-0.36659263925921454
2015-08-04,2658117.34,3894709.67,1,1236592.33,0,0,-1236592.33,-0.4652135973801669
2015-08-05,2978173.12,4001425.35,1,1023252.23,0,0,-1023252.23,-0.3435838645941442
2015-08-06,2558707.18,3656184.22,1,1097477.04,0,0,-1097477.04,-0.42891857598179717
2015-08-07,1981109.04,2648627.83,1,667518.79,0,0,-667518.79,-0.33694197367349354
2015-08-08,1709563.14,2428463.02,1,718899.8800000001,0,0,-718899.8800000001,-0.42051671750480074
2015-08-09,2122689.02,2864218.57,1,741529.5499999998,0,0,-741529.5499999998,-0.3493349911425084
